    UTC     Elapsed    Sig     PLL    Freq     Dev    Rcvr
    Time      Time     Str    Volts  Center   Level   Freq
hh:mm:ss.ss   (sec)   (dbm)   (vdc)   (vdc)   (vdc)   (MHz)
-----------------------------------------------------------
11:00:38.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:00:44.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:00:50.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:00:56.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:01:02.85    0.00 -109.25    0.00    0.00    0.00  402.00
11:01:08.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:01:14.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:01:20.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:01:26.86    0.00 -110.08    0.00    0.00    0.00  402.00
11:01:32.88    0.00 -110.08    0.00    0.00    0.00  402.00
11:01:38.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:01:44.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:01:50.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:01:56.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:02:02.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:02:08.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:02:14.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:02:20.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:02:26.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:02:32.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:02:38.86    0.00 -109.66    0.00    0.00    0.00  402.00
11:02:44.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:02:50.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:02:56.87    0.00 -109.66    0.00    0.00    0.00  402.00
11:03:02.86    0.00 -109.25    0.00    0.00    0.00  402.00
11:03:08.88    0.00 -109.25    0.00    0.00    0.00  402.00
11:03:14.86    0.00 -108.43    0.00    0.00    0.00  402.00
11:03:20.87    0.00 -108.43    0.00    0.00    0.00  402.00
11:03:26.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:03:32.87    0.00 -109.25    0.00    0.00    0.00  402.00
11:03:38.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:03:44.88    0.00 -108.84    0.00    0.00    0.00  402.00
11:03:50.86    0.00 -108.43    0.00    0.00    0.00  402.00
11:03:56.87    0.00 -108.43    0.00    0.00    0.00  402.00
11:04:02.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:04:08.87    0.00 -108.43    0.00    0.00    0.00  402.00
11:04:14.86    0.00 -108.84    0.00    0.00    0.00  402.00
11:04:20.87    0.00 -108.84    0.00    0.00    0.00  402.00
11:04:26.87    0.00 -108.43    0.00    0.00    0.00  402.00
11:04:32.85    0.00 -108.84    0.00    0.00    0.00  402.00
11:04:38.87    0.00 -108.84    0.00    0.00    0.00  402.00
