IWG1,2024-08-13 12:46:09.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:10.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:11.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:12.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:13.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:14.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:15.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:16.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:17.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:18.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:19.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:20.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:21.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
IWG1,2024-08-13 12:46:22.7,0,0,304782868667437577000000000000000,,0,0,0,0,0,0,0,0,0,0,4014278808961377800000000,0,881188,,-273.1,,-273.1,0,0,,0,0,,,,,
