    UTC     Elapsed    Sig     PLL    Freq     Dev    Rcvr
10:54:32.88    0.00  -86.52    0.00    0.00    0.00  402.40
10:54:38.87    0.00  -86.11    0.00    0.00    0.00  402.40
10:54:44.88    0.00  -86.52    0.00    0.00    0.00  402.40
10:54:50.87    0.00  -85.70    0.00    0.00    0.00  402.40
10:54:56.88    0.00  -86.52    0.00    0.00    0.00  402.40
10:55:02.87    0.00  -86.52    0.00    0.00    0.00  402.40
10:55:08.87    0.00  -86.11    0.00    0.00    0.00  402.40
10:55:14.87    0.00  -86.52    0.00    0.00    0.00  402.40
10:55:20.88    0.00  -86.52    0.00    0.00    0.00  402.40
10:55:26.86    0.00  -86.11    0.00    0.00    0.00  402.40
10:55:32.87    0.00  -86.52    0.00    0.00    0.00  402.40
10:55:38.86    0.00  -86.11    0.00    0.00    0.00  402.40
10:55:44.87    0.00  -86.11    0.00    0.00    0.00  402.40
10:55:50.87    0.00  -86.11    0.00    0.00    0.00  402.40
10:55:56.87    0.00  -86.52    0.00    0.00    0.00  402.40
10:56:02.87    0.00  -86.52    0.00    0.00    0.00  402.40
10:56:08.88    0.00  -85.70    0.00    0.00    0.00  402.40
10:56:14.88    0.00  -86.11    0.00    0.00    0.00  402.40
10:56:20.86    0.00  -86.11    0.00    0.00    0.00  402.40
10:56:26.88    0.00  -86.52    0.00    0.00    0.00  402.40
10:56:32.85    0.00  -86.52    0.00    0.00    0.00  402.40
10:56:38.87    0.00  -85.70    0.00    0.00    0.00  402.40
10:56:44.86    0.00  -86.94    0.00    0.00    0.00  402.40
10:56:50.87    0.00  -86.94    0.00    0.00    0.00  402.40
10:56:56.88    0.00  -86.94    0.00    0.00    0.00  402.40
10:57:02.87    0.00  -86.94    0.00    0.00    0.00  402.40
10:57:08.88    0.00  -86.52    0.00    0.00    0.00  402.40
10:57:14.87    0.00  -86.52    0.00    0.00    0.00  402.40
10:57:20.87    0.00  -86.11    0.00    0.00    0.00  402.40
10:57:26.89    0.00  -85.70    0.00    0.00    0.00  402.40
10:57:32.86    0.00  -86.52    0.00    0.00    0.00  402.40
10:57:38.88    0.00  -86.52    0.00    0.00    0.00  402.40
10:57:44.86    0.00  -85.70    0.00    0.00    0.00  402.40
10:57:50.87    0.00  -85.28    0.00    0.00    0.00  402.40
10:57:56.86    0.00  -85.28    0.00    0.00    0.00  402.40
10:58:02.87    0.00  -86.11    0.00    0.00    0.00  402.40
10:58:08.86    0.00  -85.70    0.00    0.00    0.00  402.40
10:58:14.87    0.00  -85.28    0.00    0.00    0.00  402.40
10:58:20.86    0.00  -85.28    0.00    0.00    0.00  402.40
10:58:26.88    0.00  -85.28    0.00    0.00    0.00  402.40
10:58:32.86    0.00  -86.11    0.00    0.00    0.00  402.40
10:58:38.88    0.00  -86.11    0.00    0.00    0.00  402.40
10:58:44.88    0.00  -85.70    0.00    0.00    0.00  402.40
10:58:50.88    0.00  -85.70    0.00    0.00    0.00  402.40
10:58:56.86    0.00  -85.70    0.00    0.00    0.00  402.40
10:59:02.88    0.00  -86.11    0.00    0.00    0.00  402.40
10:59:08.87    0.00  -86.11    0.00    0.00    0.00  402.40
10:59:14.88    0.00  -85.70    0.00    0.00    0.00  402.40
10:59:20.86    0.00  -86.11    0.00    0.00    0.00  402.40
10:59:26.88    0.00  -86.11    0.00    0.00    0.00  402.40
10:59:32.87    0.00  -85.70    0.00    0.00    0.00  402.40
10:59:38.88    0.00  -86.11    0.00    0.00    0.00  402.40
10:59:44.86    0.00  -85.70    0.00    0.00    0.00  402.40
10:59:50.88    0.00  -85.28    0.00    0.00    0.00  402.40
10:59:56.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:00:02.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:00:08.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:00:14.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:00:20.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:00:26.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:00:32.88    0.00  -86.52    0.00    0.00    0.00  402.40
11:00:38.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:00:44.86    0.00  -86.52    0.00    0.00    0.00  402.40
11:00:50.86    0.00  -86.11    0.00    0.00    0.00  402.40
11:00:56.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:01:02.85    0.00  -86.11    0.00    0.00    0.00  402.40
11:01:08.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:01:14.86    0.00  -86.11    0.00    0.00    0.00  402.40
11:01:20.86    0.00  -86.52    0.00    0.00    0.00  402.40
11:01:26.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:01:32.89    0.00  -86.11    0.00    0.00    0.00  402.40
11:01:38.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:01:44.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:01:50.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:01:56.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:02:02.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:02:08.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:02:14.86    0.00  -86.52    0.00    0.00    0.00  402.40
11:02:20.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:02:26.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:02:32.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:02:38.86    0.00  -86.94    0.00    0.00    0.00  402.40
11:02:44.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:02:50.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:02:56.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:03:02.86    0.00  -86.11    0.00    0.00    0.00  402.40
11:03:08.88    0.00  -86.94    0.00    0.00    0.00  402.40
11:03:14.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:03:20.88    0.00  -86.94    0.00    0.00    0.00  402.40
11:03:26.86    0.00  -86.94    0.00    0.00    0.00  402.40
11:03:32.88    0.00  -86.94    0.00    0.00    0.00  402.40
11:03:38.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:03:44.89    0.00  -86.11    0.00    0.00    0.00  402.40
11:03:50.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:03:56.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:04:02.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:04:08.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:04:14.86    0.00  -86.94    0.00    0.00    0.00  402.40
11:04:20.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:04:26.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:04:32.85    0.00  -86.52    0.00    0.00    0.00  402.40
11:04:38.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:04:44.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:04:50.88    0.00  -85.28    0.00    0.00    0.00  402.40
11:04:56.89    0.00  -85.28    0.00    0.00    0.00  402.40
11:05:02.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:05:08.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:05:14.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:05:20.86    0.00  -85.28    0.00    0.00    0.00  402.40
11:05:26.87    0.00  -81.57    0.00    0.00    0.00  402.40
11:05:32.86    0.00  -89.00    0.00    0.00    0.00  402.40
11:05:38.88    0.00  -87.76    0.00    0.00    0.00  402.40
11:05:44.86    0.00  -86.52    0.00    0.00    0.00  402.40
11:05:50.88    0.00  -88.18    0.00    0.00    0.00  402.40
11:05:56.87    0.00  -88.18    0.00    0.00    0.00  402.40
11:06:02.88    0.00  -87.35    0.00    0.00    0.00  402.40
11:06:08.87    0.00  -87.76    0.00    0.00    0.00  402.40
11:06:14.87    0.00  -89.00    0.00    0.00    0.00  402.40
11:06:20.87    0.00  -88.59    0.00    0.00    0.00  402.40
11:06:26.86    0.00  -88.59    0.00    0.00    0.00  402.40
11:06:32.86    0.00  -87.35    0.00    0.00    0.00  402.40
11:06:38.87    0.00  -87.35    0.00    0.00    0.00  402.40
11:06:44.87    0.00  -87.76    0.00    0.00    0.00  402.40
11:06:50.87    0.00  -87.35    0.00    0.00    0.00  402.40
11:06:56.87    0.00  -87.35    0.00    0.00    0.00  402.40
11:07:02.86    0.00  -87.35    0.00    0.00    0.00  402.40
11:07:08.86    0.00  -87.35    0.00    0.00    0.00  402.40
11:07:14.88    0.00  -87.35    0.00    0.00    0.00  402.40
11:07:20.86    0.00  -88.18    0.00    0.00    0.00  402.40
11:07:26.88    0.00  -86.11    0.00    0.00    0.00  402.40
11:07:32.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:07:38.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:07:44.87    0.00  -84.04    0.00    0.00    0.00  402.40
11:07:50.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:07:56.86    0.00  -84.87    0.00    0.00    0.00  402.40
11:08:02.87    0.00  -84.87    0.00    0.00    0.00  402.40
11:08:08.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:08:14.88    0.00  -84.87    0.00    0.00    0.00  402.40
11:08:20.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:08:26.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:08:32.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:08:38.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:08:44.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:08:50.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:08:56.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:09:02.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:09:08.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:09:14.85    0.00  -85.28    0.00    0.00    0.00  402.40
11:09:20.87    0.00  -84.87    0.00    0.00    0.00  402.40
11:09:26.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:09:32.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:09:38.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:09:44.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:09:50.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:09:56.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:10:02.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:10:08.89    0.00  -85.70    0.00    0.00    0.00  402.40
11:10:14.86    0.00  -86.11    0.00    0.00    0.00  402.40
11:10:20.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:10:26.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:10:32.86    0.00  -85.28    0.00    0.00    0.00  402.40
11:10:38.85    0.00  -84.87    0.00    0.00    0.00  402.40
11:10:44.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:10:50.86    0.00  -85.28    0.00    0.00    0.00  402.40
11:10:56.87    0.00  -84.87    0.00    0.00    0.00  402.40
11:11:02.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:11:08.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:11:14.87    0.00  -84.87    0.00    0.00    0.00  402.40
11:11:20.86    0.00  -85.28    0.00    0.00    0.00  402.40
11:11:26.87    0.00  -85.28    0.00    0.00    0.00  402.40
11:11:32.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:11:38.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:11:44.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:11:50.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:11:56.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:12:02.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:12:08.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:12:14.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:12:20.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:12:26.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:12:32.88    0.00  -86.94    0.00    0.00    0.00  402.40
11:12:38.86    0.00  -86.94    0.00    0.00    0.00  402.40
11:12:44.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:12:50.88    0.00  -85.70    0.00    0.00    0.00  402.40
11:12:56.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:13:02.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:13:08.89    0.00  -85.28    0.00    0.00    0.00  402.40
11:13:14.88    0.00  -86.11    0.00    0.00    0.00  402.40
11:13:20.86    0.00  -86.11    0.00    0.00    0.00  402.40
11:13:26.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:13:32.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:13:38.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:13:44.86    0.00  -86.52    0.00    0.00    0.00  402.40
11:13:50.86    0.00  -86.11    0.00    0.00    0.00  402.40
11:13:56.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:14:02.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:14:08.86    0.00  -86.11    0.00    0.00    0.00  402.40
11:14:14.89    0.00  -86.11    0.00    0.00    0.00  402.40
11:14:20.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:14:26.87    0.00  -85.70    0.00    0.00    0.00  402.40
11:14:32.86    0.00  -86.52    0.00    0.00    0.00  402.40
11:14:38.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:14:44.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:14:50.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:14:56.86    0.00  -86.11    0.00    0.00    0.00  402.40
11:15:02.88    0.00  -86.11    0.00    0.00    0.00  402.40
11:15:08.86    0.00  -86.11    0.00    0.00    0.00  402.40
11:15:14.86    0.00  -86.52    0.00    0.00    0.00  402.40
11:15:20.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:15:26.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:15:32.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:15:38.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:15:44.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:15:50.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:15:56.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:16:02.87    0.00  -86.11    0.00    0.00    0.00  402.40
11:16:08.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:16:14.88    0.00  -86.11    0.00    0.00    0.00  402.40
11:16:20.86    0.00  -85.70    0.00    0.00    0.00  402.40
11:16:26.88    0.00  -86.11    0.00    0.00    0.00  402.40
11:16:32.86    0.00  -86.52    0.00    0.00    0.00  402.40
11:16:38.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:16:44.86    0.00  -86.94    0.00    0.00    0.00  402.40
11:16:50.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:16:56.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:17:02.88    0.00  -86.52    0.00    0.00    0.00  402.40
11:17:08.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:17:14.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:17:20.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:17:26.88    0.00  -87.35    0.00    0.00    0.00  402.40
11:17:32.88    0.00  -86.94    0.00    0.00    0.00  402.40
11:17:38.88    0.00  -86.94    0.00    0.00    0.00  402.40
11:17:44.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:17:50.89    0.00  -87.35    0.00    0.00    0.00  402.40
11:17:56.86    0.00  -87.35    0.00    0.00    0.00  402.40
11:18:02.86    0.00  -86.94    0.00    0.00    0.00  402.40
11:18:08.87    0.00  -87.35    0.00    0.00    0.00  402.40
11:18:14.86    0.00  -86.52    0.00    0.00    0.00  402.40
11:18:20.86    0.00  -86.94    0.00    0.00    0.00  402.40
11:18:26.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:18:32.89    0.00  -87.35    0.00    0.00    0.00  402.40
11:18:38.86    0.00  -87.35    0.00    0.00    0.00  402.40
11:18:44.87    0.00  -87.76    0.00    0.00    0.00  402.40
11:18:50.86    0.00  -87.35    0.00    0.00    0.00  402.40
11:18:56.87    0.00  -87.76    0.00    0.00    0.00  402.40
11:19:02.87    0.00  -87.76    0.00    0.00    0.00  402.40
11:19:08.87    0.00  -87.76    0.00    0.00    0.00  402.40
11:19:14.87    0.00  -87.35    0.00    0.00    0.00  402.40
11:19:20.87    0.00  -88.18    0.00    0.00    0.00  402.40
11:19:26.87    0.00  -87.76    0.00    0.00    0.00  402.40
11:19:32.87    0.00  -87.35    0.00    0.00    0.00  402.40
11:19:38.87    0.00  -87.76    0.00    0.00    0.00  402.40
11:19:44.87    0.00  -87.76    0.00    0.00    0.00  402.40
11:19:50.87    0.00  -88.18    0.00    0.00    0.00  402.40
11:19:56.87    0.00  -88.59    0.00    0.00    0.00  402.40
11:20:02.87    0.00  -87.35    0.00    0.00    0.00  402.40
11:20:08.89    0.00  -87.35    0.00    0.00    0.00  402.40
11:20:14.87    0.00  -86.94    0.00    0.00    0.00  402.40
11:20:20.87    0.00  -86.52    0.00    0.00    0.00  402.40
11:20:26.86    0.00  -89.00    0.00    0.00    0.00  402.40
11:20:32.87    0.00  -88.59    0.00    0.00    0.00  402.40
11:20:38.87    0.00  -89.00    0.00    0.00    0.00  402.40
11:20:44.88    0.00  -89.00    0.00    0.00    0.00  402.40
11:20:50.86    0.00  -89.42    0.00    0.00    0.00  402.40
11:20:56.87    0.00  -89.83    0.00    0.00    0.00  402.40
11:21:02.86    0.00  -89.42    0.00    0.00    0.00  402.40
11:21:08.88    0.00  -89.42    0.00    0.00    0.00  402.40
11:21:14.86    0.00  -89.83    0.00    0.00    0.00  402.40
11:21:20.87    0.00  -89.83    0.00    0.00    0.00  402.40
11:21:26.86    0.00  -88.18    0.00    0.00    0.00  402.40
11:21:32.87    0.00  -88.59    0.00    0.00    0.00  402.40
11:21:38.87    0.00  -88.18    0.00    0.00    0.00  402.40
11:21:44.88    0.00  -88.18    0.00    0.00    0.00  402.40
11:21:50.88    0.00  -88.59    0.00    0.00    0.00  402.40
11:21:56.88    0.00  -89.00    0.00    0.00    0.00  402.40
11:22:02.88    0.00  -89.00    0.00    0.00    0.00  402.40
11:22:08.87    0.00  -88.59    0.00    0.00    0.00  402.40
11:22:14.86    0.00  -88.18    0.00    0.00    0.00  402.40
11:22:20.85    0.00  -90.24    0.00    0.00    0.00  402.40
11:22:26.87    0.00  -90.66    0.00    0.00    0.00  402.40
11:22:32.88    0.00  -88.59    0.00    0.00    0.00  402.40
11:22:38.86    0.00  -88.18    0.00    0.00    0.00  402.40
11:22:44.87    0.00  -88.59    0.00    0.00    0.00  402.40
11:22:50.88    0.00  -89.83    0.00    0.00    0.00  402.40
11:22:56.87    0.00  -89.00    0.00    0.00    0.00  402.40
11:23:02.88    0.00  -88.59    0.00    0.00    0.00  402.40
11:23:08.86    0.00  -90.66    0.00    0.00    0.00  402.40
11:23:14.87    0.00  -74.95    0.00    0.00    0.00  402.40
11:23:20.87    0.00  -77.85    0.00    0.00    0.00  402.40
11:23:26.88    0.00  -77.43    0.00    0.00    0.00  402.40
11:23:32.86    0.00  -77.02    0.00    0.00    0.00  402.40
11:23:38.88    0.00  -87.76    0.00    0.00    0.00  402.40
11:23:44.86    0.00  -93.14    0.00    0.00    0.00  402.40
11:23:50.87    0.00  -90.24    0.00    0.00    0.00  402.40
11:23:56.86    0.00  -88.59    0.00    0.00    0.00  402.40
11:24:02.88    0.00  -83.63    0.00    0.00    0.00  402.40
11:24:08.87    0.00  -83.22    0.00    0.00    0.00  402.40
11:24:14.87    0.00  -84.04    0.00    0.00    0.00  402.40
11:24:20.87    0.00  -84.04    0.00    0.00    0.00  402.40
11:24:26.88    0.00  -86.94    0.00    0.00    0.00  402.40
11:24:32.87    0.00  -82.81    0.00    0.00    0.00  402.40
11:24:38.87    0.00  -82.81    0.00    0.00    0.00  402.40
11:24:44.87    0.00  -78.67    0.00    0.00    0.00  402.40
11:24:50.87    0.00  -78.26    0.00    0.00    0.00  402.40
11:24:56.87    0.00  -84.04    0.00    0.00    0.00  402.40
11:25:02.87    0.00  -87.35    0.00    0.00    0.00  402.40
11:25:08.87    0.00 -108.01    0.00    0.00    0.00  402.40
11:25:14.88    0.00 -108.43    0.00    0.00    0.00  402.40
11:25:20.86    0.00 -108.43    0.00    0.00    0.00  402.40
11:25:26.87    0.00 -108.01    0.00    0.00    0.00  402.40
11:25:32.87    0.00 -107.60    0.00    0.00    0.00  402.40
11:25:38.88    0.00 -108.01    0.00    0.00    0.00  402.40
11:25:44.87    0.00 -108.01    0.00    0.00    0.00  402.40
11:25:50.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:25:56.87    0.00 -108.01    0.00    0.00    0.00  402.40
11:26:02.89    0.00 -108.43    0.00    0.00    0.00  402.40
11:26:08.87    0.00 -108.01    0.00    0.00    0.00  402.40
11:26:14.88    0.00 -108.43    0.00    0.00    0.00  402.40
11:26:20.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:26:26.88    0.00 -108.43    0.00    0.00    0.00  402.40
11:26:32.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:26:38.88    0.00 -108.01    0.00    0.00    0.00  402.40
11:26:44.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:26:50.88    0.00 -108.43    0.00    0.00    0.00  402.40
11:26:56.86    0.00 -108.43    0.00    0.00    0.00  402.40
11:27:02.86    0.00 -108.43    0.00    0.00    0.00  402.40
11:27:08.87    0.00 -108.01    0.00    0.00    0.00  402.40
11:27:14.88    0.00 -108.43    0.00    0.00    0.00  402.40
11:27:20.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:27:26.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:27:32.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:27:38.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:27:44.87    0.00 -108.01    0.00    0.00    0.00  402.40
11:27:50.86    0.00 -108.43    0.00    0.00    0.00  402.40
11:27:56.87    0.00 -108.01    0.00    0.00    0.00  402.40
11:28:02.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:28:08.87    0.00 -107.60    0.00    0.00    0.00  402.40
11:28:14.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:28:20.87    0.00 -108.84    0.00    0.00    0.00  402.40
11:28:26.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:28:32.88    0.00 -108.84    0.00    0.00    0.00  402.40
11:28:38.87    0.00 -108.43    0.00    0.00    0.00  402.40
11:28:44.88    0.00 -108.84    0.00    0.00    0.00  402.40
11:28:50.87    0.00 -108.84    0.00    0.00    0.00  402.40
11:28:56.88    0.00 -108.43    0.00    0.00    0.00  402.40
11:29:02.86    0.00 -108.43    0.00    0.00    0.00  402.40
11:29:08.88    0.00 -108.84    0.00    0.00    0.00  402.40
11:29:14.87    0.00 -109.25    0.00    0.00    0.00  402.40
11:29:20.89    0.00 -108.84    0.00    0.00    0.00  402.40
11:29:26.86    0.00 -108.84    0.00    0.00    0.00  402.40
11:29:32.88    0.00 -108.43    0.00    0.00    0.00  402.40
11:29:38.87    0.00 -108.84    0.00    0.00    0.00  402.40
11:29:44.87    0.00 -108.84    0.00    0.00    0.00  402.40
11:29:50.87    0.00 -108.84    0.00    0.00    0.00  402.40
11:29:56.89    0.00 -109.25    0.00    0.00    0.00  402.40
11:30:02.88    0.00 -109.25    0.00    0.00    0.00  402.40
11:30:08.88    0.00 -108.43    0.00    0.00    0.00  402.40
11:30:14.88    0.00 -108.43    0.00    0.00    0.00  402.40
11:30:20.88    0.00 -108.84    0.00    0.00    0.00  402.40
11:30:26.87    0.00 -109.25    0.00    0.00    0.00  402.40
11:30:32.87    0.00 -109.25    0.00    0.00    0.00  402.40
11:30:38.87    0.00 -108.84    0.00    0.00    0.00  402.40
11:30:44.89    0.00 -108.43    0.00    0.00    0.00  402.40
11:30:50.87    0.00 -109.25    0.00    0.00    0.00  402.40
11:30:56.88    0.00  -90.66    0.00    0.00    0.00  402.40
11:31:02.87    8.12  -68.76    0.00    0.00    0.00  402.40
11:31:08.87   14.13  -70.82    0.00    0.00    0.00  402.40
11:31:14.87   20.12  -72.06    0.00    0.00    0.00  402.40
11:31:20.86   26.12  -76.19    0.00    0.00    0.00  402.40
11:31:26.88   32.14  -77.02    0.00    0.00    0.00  402.40
11:31:32.88   38.14  -79.09    0.00    0.00    0.00  402.40
